Accuracy,AUC,F1 Score,Scenario
0.7066666666666667,0.7241269841269842,0.8070175438596491,Clean Data
0.6666666666666666,0.6099470899470899,0.7727272727272727,Clean Data
0.7,0.6694179894179894,0.7982062780269058,Clean Data
0.7066666666666667,0.7243386243386244,0.8018018018018018,InjectionAttack_Autoencoder
0.6466666666666666,0.6503703703703704,0.7557603686635944,InjectionAttack_Autoencoder
