Accuracy,AUC,F1 Score,Scenario
0.7066666666666667,0.7241269841269842,0.8070175438596491,Clean Data
0.6666666666666666,0.6099470899470899,0.7727272727272727,Clean Data
0.7,0.6694179894179894,0.7982062780269058,Clean Data
0.7066666666666667,0.7133333333333333,0.8053097345132744,BackdoorAttack_IsolationForest_Autoencoder
0.6866666666666666,0.612910052910053,0.7873303167420814,BackdoorAttack_IsolationForest_Autoencoder
